pk_UUID,Pure_IUPAC_name,Pure_Molecular_Weight,Pure_Molecular_Formula,Pure_CAS,Pure_Synonyms,Pure_LFL_LEL,Pure_UFL_UEL,Pure_Flash_Point,Pure_Flash_Point_Measured,Pure_Autoignition_Temp,Pure_Peroxide Former,Pure_Rat_ Oral_LD50,Pure_OSHA_Categories,Pure_Comments,Pure_Melting_Point,Pure_Measured_or_predicted_melting_point,Pure_Source_melting_point,Pure_Boiling_Point,Pure_Measured_or_predicted_boiling_point,Pure_Source_boiling_point,Pure_Density,Pure_Density_units,Pure_Density_Temp,Pure_source_density,Pure_Density_Measured,Pure_Viscosity,Pure_viscosity_units,Pure_viscosity_Temp,Pure_Viscosity_source,Pure_Heat_of_Vaporization,Pure_HoV_units,Pure_HoV_temperature,Pure_HoV_source,Pure_Heat_of_Vaporization_kg,Pure_Vapor_Pressure,Pure_vapor_pressure_units,Pure_temperature_vapor_pressure,Pure_source_vapor_pressure,Pure_DVPE,Pure_LHV,Pure_LHV_units,Pure_source_LHV,Pure_LHV_volume,Pure_Critical Pressure,Pure_Critical_Temperature,Pure_Acentric_Factor,Pure_Lubricity,Pure_Corrosion,Pure_Stability,Pure_Surface_Tension,Pure_Surface_Tension_Test_Temp,Pure_PMI,Pure_MON,Pure_source_MON,Pure_RON,Pure_source_RON,Pure_DCN,Pure_measured_or_predicted_DCN,Pure_source_DCN,Pure_Water_Solubility,Pure_water_solubility_units,Pure_measured_or_predicted_water_solubility,Pure_temperature_water_solubility,Pure_source_water_solubility,Pure_Dispersion,Pure_Polarity,Pure_Hydrogen_Bonding,Pure_Supplier,Univ_Carbon_Weight,Univ_Hydrogen_Weight,Univ_Oxygen_Weight,Univ_Sulfur,Univ_Nitrogen,Univ_source_CHNSO,Pure_Stoichiometric Air to Fuel Ratio,Pure_HOV to Stoichiometric Air to Fuel Ratio,------------------------,Blend_Name,Blend_Primary Component,Blend_Secondary Component,Blend_Other Components,Blend component primary CAS,Blend component secondary CAS,Blend_component other CAS,Blend_Peroxide Former,Blend_Flash point,Blend_Cloud Point,Blend_Cloud_Point_Other,Blend_Predicted Cloud Point,Blend_Density,Blend_Density Units,Blend_Density Temperature,Blend_Density Source,Blend_viscosity,Blend_viscosity_units,Blend_viscosity_temp,Blend_viscosity_source,Blend_HoV,Blend_HoV_units,Blend_HoV_temp,Blend_HoV_source,Blend_DVPE,Blend_DVPE_units,Blend_DVPE_temp,Blend_DVPE_source,Blend_LHV,Blend_LHV_units,Blend_LHV_source,Blend_Peroxide Value,Blend_Peroxide Value Other,Blend_Acid Value,Blend_acid value other,Blend_MON,Blend_source MON blend,Blend_MON1,Blend_MON2,Blend_MON3,Blend_MON1_percent,Blend_MON2_percent,Blend_MON3_percent,Blend_MON_Source,Blend_RON,Blend_Source RON blend,Blend_RON1,Blend_RON2,Blend_RON3,Blend_RON1_percent,Blend_RON2_percent,Blend_RON3_percent,Blend_RON_Source,Blends_DNC,Blends_DNC_Source,Blend_PMI,Blend_Source PMI blend,Blend_measured_or_predicted_YSI,Blend_YSI,Blend_Source YSI blend,Blend_Oxidation Stability,Blend_Ox stab other,Blend_Themal Stability,Blend_thermal stability other,Blend_Corrosion_Other,Blend_Corrosion,Blend_Comments,___Identifier,CAS_filtered,CAS_Blend_list,Distillation curve IBP,Distillation T5,Distillation T10,Distillation T15,Distillation T20,Distillation T30,Distillation T40,Distillation T50,Distillation T60,Distillation T70,Distillation T80,Distillation T90,Distillation T95,Distillation FBP,Distallation_Source,Recovered,Residue,Loss,concat_name_cas2,concat_description,Pure_Functional_group,Pure_Lubricity_Comments,Pure_PMI_Comments,Pure_Surface_Tension_Comments,Pure_BioCompatability,Pure_BioCompatability_Comments,Blends_CAS_Primary_filtered,Blends_CAS_Secondary_filtered,Blends_CAS_Other_filtered,Pure_Blending Octane Information Ron,Pure_Blending Octane Information Mon,Blends_Fuel_Blends_search,Blend_Stoichiometric Air to Fuel Ratio,Blend_HOV to Stoichiometric Air to Fuel Ratio
"40184D08-B331-41D7-8322-26295ED4A1E4","4,7,7-trimethylbicyclo[4.1.0]hept-3-ene","136.23","C10H16","13466-78-9","3-Carene","","","47","Measured","260","","4800","1","Skin sensitizer and aspiration","-13.6","Predicted","EPI Suite Chemspider","168","Measured","Pubchem","0.8662","g/cm3","20","Scifinder","Measured","","","","","39.1","kJ/mol","","ACD labs predicted, Chemspider","287.01","0.273","mmHg","25","Aldrich MSDS","","","","","","","","","","","","25.3","","","55.8","NREL, Jan. 2012 JGB-1-40511-01, WO #53","73.5","NREL, Jan. 2012 JGB-1-40511-01, WO #53","26.9","Measured","NREL IQT dataYanowitz, J., M.A. Ratcliff, R.L. McCormick, J.D. Taylor, and M.J. Murphy. 2017. Compendium of Experimental Cetane Numbers. Golden, CO: National Renewable Energy Laboratory. Report no. NREL/TP-5400-67585","4.58","mg/L","Predicted","25","EPI Suite, Chemspider","","","","Sigma, 1L $93.40 90% pure","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","13466789","","","","","","","","","","","","","","","","","","","","4,7,7-trimethylbicyclo[4.1.0]hept-3-ene","IUPAC Name:	4,7,7-trimethylbicyclo[4.1.0]hept-3-eneIUPAC Name:	4,7,7-trimethylbicyclo[4.1.0]hept-3-eneIUPAC Name:	4,7,7-trimethylbicyclo[4.1.0]hept-3-eneIUPAC Name:	4,7,7-trimethylbicyclo[4.1.0]hept-3-ene","alkene","","","ACD labs predicted, Chemspider","","","","","","","","","",""
"5C444B3C-005C-43AC-B064-4334477C78D8","4-methylene-1-(1-methylethyl)bicyclo[3.1.0]hexane","136.23","C10H16","3387-41-5","Sabinene, Thujene","","","36.7","Predicted","","","","2","No serious warnings","-21","Predicted","EPI Suite","164","Measured","Scifinder",".8633","g/cm3","20","NREL, June 2016, NB5115-080","Measured","","","","","43.22","kJ/mol","25","NREL June 2016","317.25","0.35","mmHg","25","Predicted/ ACD Labs","","42.88","","NIST website","36.15","","","","","","","27.1","25","","59","LBL, August 2016","80.9","LBL, August 2016","17.9","Predicted","Dahmen and Marquardt Energy Fuels 2015, 29, 5781 5801","2.494","mg/L","Predicted","25","EPI Suite","16.58","1.52","1.77","Sigma, 1kg $92 75% pure natural","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","3387415","","","","","","","","","","","","","","","","","","","","4-methylene-1-(1-methylethyl)bicyclo[3.1.0]hexane","IUPAC Name:	4-methylene-1-(1-methylethyl)bicyclo[3.1.0]hexaneIUPAC Name:	4-methylene-1-(1-methylethyl)bicyclo[3.1.0]hexaneIUPAC Name:	4-methylene-1-(1-methylethyl)bicyclo[3.1.0]hexaneIUPAC Name:	4-methylene-1-(1-methylethyl)bicyclo[3.1.0]hexane","alkene","","","Predicted/ ACD Labs","No issues predicted","","","","","","","","",""
"39A4A77E-7059-4E8E-96EA-9A97B648F408","6,6-dimethyl-2-methylenebicyclo[3.1.1]heptane","136.23","C10H16","127-91-3","(+)-ß-Pinene","","","31.1","Measured","","","4700","","","-61.5","Measured","CRC handbook","166","Measured","CRC handbook",".86","g/cm3","25","Pubchem","Measured","0.018","cP","25","Pubchem.Conversion from cP using density from record above","38.6","kJ/mol","","ACD labs predicted, Chemspider","283.34",".39","mmHg","25","Pubchem","","","kJ/kg","","","2.76","643","","","","","26.85 ","25","","","","","","23.5","Measured","NREL NB 5282-062. Averaged value (23.62 and 23.39)","7.061","mg/L","Predicted","25","EPI Suite, Chemspider","16.23","0.95","1.78","TCI? Not sold by Sigma","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","127913","","","","","","","","","","","","","","","","","","","","6,6-dimethyl-2-methylenebicyclo[3.1.1]heptane","IUPAC Name:	6,6-dimethyl-2-methylenebicyclo[3.1.1]heptaneIUPAC Name:	6,6-dimethyl-2-methylenebicyclo[3.1.1]heptaneIUPAC Name:	6,6-dimethyl-2-methylenebicyclo[3.1.1]heptaneIUPAC Name:	6,6-dimethyl-2-methylenebicyclo[3.1.1]heptane","alkene","","","Yaws","No issues predicted","","","","","","","","",""
"565653C1-85F8-4383-BCFA-DB656307E8AD","2-Nonanol","144.25","C9H20O","628-99-9","2-nonanol, heptyl methyl carbinol, 2-nonyl alcohol, methylheptylcarbinol, 1-methyl-1-octanol","","","96","","","","","","","-36","Measured","Sigma Aldrich","193","Measured","Sigma Aldrich","0.827 ","g/mL","25","Sigma Aldrich","","","","","","50.2","kJ/mol","","ACD labs predicted, Chemspider","348.00",".108","mmHg","25","ACD labs predicted, Chemspider","","","","","","","","","","","","","","","","","","","39.6","Measured","NREL IQT dataYanowitz, J., M.A. Ratcliff, R.L. McCormick, J.D. Taylor, and M.J. Murphy. 2017. Compendium of Experimental Cetane Numbers. Golden, CO: National Renewable Energy Laboratory. Report no. NREL/TP-5400-67585","459.7","mg/L","Predicted","25","EPI Suite","","","","Sigma Aldrich, TCI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","628999","","","","","","","","","","","","","","","","","","","","2-Nonanol","IUPAC Name:	2-NonanolIUPAC Name:	2-NonanolIUPAC Name:	2-NonanolIUPAC Name:	2-Nonanol","alcohol","","","","","","","","","","","","",""
"404CBC7E-3639-4419-ABFD-F1DBEC671942","Phenylmethanol","108.14","C7H8O","100-51-6","benzyl alcohol, hydroxytoluene,hydroxymethylbenzene, phenylcarbinol","1.3","13","101","","436","","","","","-15.2","Measured","CRC handbook","205","Measured","CRC Handbook","1.0419","g/cm3","25","CRC Handbook","","","cP","","","50.48","kJ/mol","25","CRC Handbook","466.80",".094","mmHg","25","Pubchem","","","kg cal/g mol wt","","","","715","","","","","39","20","","","","103.9","NREL, September  2012 JGB-1-40511-01, WO #74","","","","33","mg/mL","Measured","","Pubchem","18.4","6.3","13.7","Sigma Aldrich, TCI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","100516","","","","","","","","","","","","","","","","","","","","Phenylmethanol","IUPAC Name:	PhenylmethanolIUPAC Name:	PhenylmethanolIUPAC Name:	PhenylmethanolIUPAC Name:	Phenylmethanol","aromatic alcohol","","","","","","","","","","","","",""
"A8ACF15B-3902-4407-BEFF-1C1958F0BE71","4-Methylheptan-3-ol","130.23","C8H18O","14979-39-6","4-Methyl-3-heptanol, 3-heptanol, 4-methyl-, ethyl 2-pentyl carbinol","","","54","Measured","","","","2","No serious warnings","-123","Measured","Jean-Claude MP Dataset","170","Measured","Scifinder","0.8268","g/mL","25","Scifinder","Measured","","","","","46","kJ/mol","","Predicted/ ACD Labs, Chemspider","353.22",".12","mmHg","25","Predicted/ ACD Labs, Chemspider","","","","","","","","","","","","27","25","","","","","","17.5","Predicted","Dahmen and Marquardt Energy Fuels 2015, 29, 5781 5801","1880","g/L","Measured","25","Beilstein","15.83","3.72","8.3","Alfa Aesar, Sigma Aldrich, Acros","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","14979396","","","","","","","","","","","","","","","","","","","","4-Methylheptan-3-ol","IUPAC Name:	4-Methylheptan-3-olIUPAC Name:	4-Methylheptan-3-olIUPAC Name:	4-Methylheptan-3-olIUPAC Name:	4-Methylheptan-3-ol","alcohol","","","Predicted/ ACD Labs, Chemspider","No issues predicted","","","","","","","","",""
"B61D928F-C426-4D99-A553-A34D0F84A2A8","1-Octanol","130.23","C8H18O","111-87-5","1-octanol,n-octyl alcohol, heptyl carbinol, capryl alcohol",".2","30","81","","253","",">5000","","LD50 Mouse Oral 1800 mg/kg","-16","Measured","The Merck Index","194","Measured","The Merck Index",".827","g/cm3","20","Scifinder","Measured","","cP","","","50.1","kJ/mol","","ACD labs predicted, Chemspider","384.70","","Pa","","","","","","","","","658.65","","","","","27.53","20","","","","48.5","Predicted from DCN","39.1","Measured","NREL Cetane Compendium","814","mg/mL","Predicted","25","EPI Suite","16","5","11.9","Sigma Aldrich, TCI, MP Biomedicals","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","111875","","","","","","","","","","","","","","","","","","","","1-Octanol","IUPAC Name:	1-OctanolIUPAC Name:	1-OctanolIUPAC Name:	1-OctanolIUPAC Name:	1-Octanol","alcohol","","","","","","","","","","","","",""
"421A6353-C33E-4A63-A165-3D4090ABC420","4-Methylpentan-2-ol","102.17","C6H14O","108-11-2","4-Methyl-2-pentanol, Isobutylmethylcarbinol, 1,3-Dimethylbutanol","1","5.5","41","Measured","","","2590","2","No serious warnings","-90","Measured","Patty's Industrial Hygiene and Toxicology, Vol. 2","133","Measured","Handbook of Chemistry and Physics",".8075","g/cm3","20","Pubchem","Measured","","mPa.s","","","43.2","kJ/mol","25","ACD labs predicted, Chemspider","422.82",".4","mmHg","20","NIOSH","","","","","","","","","","","","25.4","","","","","102","NREL, September  2012, JGB-1-40511-01, WO #74","","","","16400","g/L","Measured","25","Riddick, 1986","15.4","3.3","12.3","Sigma Aldrich, TCI, Sant Cruz Biotech","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","108112","","","","","","","","","","","","","","","","","","","","4-Methylpentan-2-ol","IUPAC Name:	4-Methylpentan-2-olIUPAC Name:	4-Methylpentan-2-olIUPAC Name:	4-Methylpentan-2-olIUPAC Name:	4-Methylpentan-2-ol","alcohol","","","ACD labs predicted, Chemspider","No issues predicted","","","","","","","","",""
"7C7DD759-8CD4-43EC-BB54-C12AFE8F5F8D","3-Methylbut-3-en-1-ol","86.13","C5H10O","763-32-6","Isoprenol","","","36","Measured","345","",">5440","1","eye damage","-60","Predicted","EPI Suite","130","Measured","Wikipedia",".85","g/mL","20","Alfa Aesar","","","","","","41.1","kJ/mol","25","Predicted/ ACD Labs, Chemspider","477.18","3.866","mmHg","57","Aldrich MSDS","","","","","","","","","","","","25.7","","","","","97.2","NREL, September 2012,  JGB-1-40511-01, WO #74","","","","35070","g/L","Predicted","25","EPI Suite","16.12","6.1","11.43","Sigma, 500 mL $120.50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","763326","","","","","","","","","","","","","","","","","","","","3-Methylbut-3-en-1-ol","IUPAC Name:	3-Methylbut-3-en-1-olIUPAC Name:	3-Methylbut-3-en-1-olIUPAC Name:	3-Methylbut-3-en-1-olIUPAC Name:	3-Methylbut-3-en-1-ol","alcohol alkene","","","Predicted/ ACD Labs, Chemspider","No issues predicted","","","","","","","","",""
"E52B9C4B-E086-4784-8905-14F302819006","4-Methylhexan-3-ol","116.2","C7H16O","615-29-2","2-Ethyl-3-pentanol, 3-Methyl-4-hexanol","","","51.6","Predicted","","","","","No information found","-51","Predicted","EPI Suite","148","Measured","Scifinder",".8231","g/cm3","20","Scifinder","Measured","","","","","45.4","kJ/mol","25","Chemspider, predicted ACD labs","390.70",".17","Torr","25","Predicted ACD/Labs, Chemspider","","","","","","","","","","","","26.2","25","","","","","","15.2","Predicted","Dahmen and Marquardt Energy Fuels 2015, 29, 5781 5801","4725","g/L","Predicted","25","EPI Suite","15.69","3.9","8.71","3B, Aurora Building Blocks, MP Biomedical","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","615292","","","","","","","","","","","","","","","","","","","","4-Methylhexan-3-ol","IUPAC Name:	4-Methylhexan-3-olIUPAC Name:	4-Methylhexan-3-olIUPAC Name:	4-Methylhexan-3-olIUPAC Name:	4-Methylhexan-3-ol","alcohol","","","Predicted/ ACD Labs, Chemspider","No issues predicted","","","","","","","","",""
"EC7E978B-D266-402B-A26E-2091A97AD3A6","4-Methyl-1-hexanol","116.2","C7H16O","818-49-5","4-Methylhexanol, 4-Ethylpentanol","","","61.8","Predicted","","","","","","-37","Predicted","EPI Suite","167.64","Predicted","EPI Suite",".8236","g/cm3","25","Scifinder","Measured","","","","","47.7","kJ/mol","25","Predicted- ACD/Labs, Chemspider","410.49",".05","mmHg","25","Predicted ACD/Labs, Chemspider","","","","","","","","","","","","27.4","25","","","","","","21.8","Predicted","Dahmen and Marquardt Energy Fuels 2015, 29, 5781 5801","4089","mg/L","Predicted","25"," EPI Suite","15.85","4.66","9.3","ACC Corp., Aurora Building Blocks, Alfa Chemistry","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","818495","","","","","","","","","","","","","","","","","","","","4-Methyl-1-hexanol","IUPAC Name:	4-Methyl-1-hexanolIUPAC Name:	4-Methyl-1-hexanolIUPAC Name:	4-Methyl-1-hexanolIUPAC Name:	4-Methyl-1-hexanol","alcohol","","","Predicted/ ACD Labs, Chemspider","No issues predicted","","","","","","","","",""
"170F0F2A-3910-42CA-B1DE-14B3D4217D29","hexane-2,3-diol","118.17","C6H14O2","617-30-1","2,3- hexanediol","","","","","","","","","","-10.94","Predicted","EPI Suite","198.53","Predicted","EPI Suite",".99","g/cm3","15"," ACD/ Labs","Predicted","","","","","51.3","kJ/mol","","Predicted ACD/Labs, Chemspider","434.120",".0564","mmHg","25","Predicted EPI Suite, Chemspider","","","","","","","","","","","","","","","","","","","","","","","mg/L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","617301","","","","","","","","","","","","","","","","","","","","hexane-2,3-diol","IUPAC Name:	hexane-2,3-diolIUPAC Name:	hexane-2,3-diolIUPAC Name:	hexane-2,3-diolIUPAC Name:	hexane-2,3-diol","alcohol","","","","","","","","","","","","",""
"91B90B69-C1AE-4094-B642-9FB7D45771AE","3,7-dimethyloct-6-en-1-ol","156.27","C10H20O","106-22-9","ß-­citronellol, citronellol,2,3-dihydrogeraniol, cephrol, rodinol","","","98","","","","3450","","","-12 ","Predicted","EPI Suite","222","Measured","Chemspider",".87","g/cm3","","ACD Labs","Predicted","","","","","53.6","kJ/mol","","Predicted ACD/ Labs, Chemspider","342.99","","mmHg","","","","","","","","","","","","","","","","","","","","","25.6","Measured","NREL IQT dataYanowitz, J., M.A. Ratcliff, R.L. McCormick, J.D. Taylor, and M.J. Murphy. 2017. Compendium of Experimental Cetane Numbers. Golden, CO: National Renewable Energy Laboratory. Report no. NREL/TP-5400-67585","","mg/L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","106229","","","","","","","","","","","","","","","","","","","","3,7-dimethyloct-6-en-1-ol","IUPAC Name:	3,7-dimethyloct-6-en-1-olIUPAC Name:	3,7-dimethyloct-6-en-1-olIUPAC Name:	3,7-dimethyloct-6-en-1-olIUPAC Name:	3,7-dimethyloct-6-en-1-ol","alkene","","","","","","","","","","","","",""
"67CF31CB-8612-4A3F-91F9-6D3031B3B365","1-methyl-4-propan-2-yl-7-oxabicyclo[2.2.1]heptane","154.25","C10H18O","470-67-7","1,4-cineole, isocineole,1,4-epoxy-p-menthane","","","47","Measured","","","3100","3","No serious warnings","1","Measured","Chemspider","174","Measured","Handbook of Chemistry and Physics",".8997","g/cm3","20","Pubchem","Measured","","","","","39.3","kJ/mol","25","Predicted/ ACD Labs, Chemspider","254.78",".23","mmHg","25","Predicted/ ACD Labs, Chemspider","","","","","","","","","","","","34.4","25","","","","98.4","NREL, September  2012, JGB-1-40511-01, WO #74","","","","211.3","mg/L","Predicted","25","EPI Suite","16.91","3.33","2.46","Sigma, 1kg $410","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","470677","","","","","","","","","","","","","","","","","","","","1-methyl-4-propan-2-yl-7-oxabicyclo[2.2.1]heptane","IUPAC Name:	1-methyl-4-propan-2-yl-7-oxabicyclo[2.2.1]heptaneIUPAC Name:	1-methyl-4-propan-2-yl-7-oxabicyclo[2.2.1]heptaneIUPAC Name:	1-methyl-4-propan-2-yl-7-oxabicyclo[2.2.1]heptaneIUPAC Name:	1-methyl-4-propan-2-yl-7-oxabicyclo[2.2.1]heptane","ether","","","Predicted/ ACD Labs, Chemspider","No issues predicted","","","","","","","","",""
"E902A873-1818-4121-9527-D557D694FA73","1,3,3-Trimethyl-2-oxabicyclo[2,2,2]octane","154.25","C10H18O","470-82-6","Eucalyptol, 1,8- cineole, 1,8-Epoxy-p-menthane, Cajeputol","","","49","Measured","","","2480","3","No serious warnings","2","Measured","Chemspider","176","Measured","Chemspider",".9267","g/cm3","25","Pubchem","Measured","","","","","39.4","kJ/mol","25","Chemspider, ACD labs predicted","255.42",".25","mmHg","25","Pubchem","","","","","","","","","","","","32.5","","","91.2","NREL, March 2016,  JCE-4-42309-01, WO #56","99.2","D2699, SNL","18.8","Measured","Dahmen, M.; Marquardt, W. (2015). ""A Novel Group Contribution Method for the Prediction of the Derived Cetane Number of Oxygenated Hydrocarbons."" Energy Fuels (29:9); pp. 5781–5801. http://pubs.acs.org/doi/full/10.1021/acs.energyfuels.5b01032","3500","mg/L","Measured","21","Yalkowsky, 1992","16.7","4.6","3.4","Sigma, 1kg $66 food grade","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","470826","","","","","","","","","","","","","","","","","","","","1,3,3-Trimethyl-2-oxabicyclo[2,2,2]octane","IUPAC Name:	1,3,3-Trimethyl-2-oxabicyclo[2,2,2]octaneIUPAC Name:	1,3,3-Trimethyl-2-oxabicyclo[2,2,2]octaneIUPAC Name:	1,3,3-Trimethyl-2-oxabicyclo[2,2,2]octaneIUPAC Name:	1,3,3-Trimethyl-2-oxabicyclo[2,2,2]octane","ether","","","Predicted/ ACD Labs, Chemspider","Possible concern","","","","","","","","",""
"D6CCA776-165F-49D0-8C68-EA6728706DF1","Dimethoxymethylbenzene","152.19","C9H12O2","1125-88-8","Benzaldehyde dimethyl acetal, alpha,alpha-dimethoxytoluene","","","","","","","","","","-11","Predicted","EPI Suite","196","Measured","Alfa Aesar","1.014","g/mL","25","Chembook","","","","","","41.8","kJ/mol","25","Chemspider, predicted ACD labs","274.65",".476","mmHg","25","EPI Suite, predicted","","","","","","","","","","","","","","","","","100.5","NREL, September  2012, JGB-1-40511-01, WO #74","10.4","Measured","Dahmen, M.; Marquardt, W. (2015). ""A Novel Group Contribution Method for the Prediction of the Derived Cetane Number of Oxygenated Hydrocarbons."" Energy Fuels (29:9); pp. 5781–5801. http://pubs.acs.org/doi/full/10.1021/acs.energyfuels.5b01032","","g/L","","","","","","","Sigma Aldrich, TCI, Acros, Alfa Aesar, Santa Cruz Biotech","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","1125888","","","","","","","","","","","","","","","","","","","","Dimethoxymethylbenzene","IUPAC Name:	DimethoxymethylbenzeneIUPAC Name:	DimethoxymethylbenzeneIUPAC Name:	DimethoxymethylbenzeneIUPAC Name:	Dimethoxymethylbenzene","aromatic ether","","","","","","","","","","","","",""
"EFBA6697-2183-47C4-84DC-301B70E3895B","4-Methyl-2-(2-methyl-1-propen-1-yl)tetrahydro-2H-pyran","154.25","C10H18O","16409-43-1","Rose Oxide, Tetrahydro-4-methyl-2-(2-methylpropenyl)-2H-pyran, Rosenoxide","","","69","Measured","","","4300","2","No serious warnings","-30","Predicted","EPI Suite","182","Measured","Chemspider",".88","g/cm3","","ACD Labs","Predicted","","","","","41.5","kJ/mol","25","Chemspider, predicted ACD labs","269.04",".551","mmHg","25","ACD Labs predicted, Chemspider","","","","","","","","","","","","","","","","","70","Predicted from DCN","30","Measured","NREL IQT dataYanowitz, J., M.A. Ratcliff, R.L. McCormick, J.D. Taylor, and M.J. Murphy. 2017. Compendium of Experimental Cetane Numbers. Golden, CO: National Renewable Energy Laboratory. Report no. NREL/TP-5400-67585","63.97","mg/L","Predicted","25","EPI Suite","16.67","2.95","3.35","Sigma, 1 mL $26.30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","16409431","","","","","","","","","","","","","","","","","","","","4-Methyl-2-(2-methyl-1-propen-1-yl)tetrahydro-2H-pyran","IUPAC Name:	4-Methyl-2-(2-methyl-1-propen-1-yl)tetrahydro-2H-pyranIUPAC Name:	4-Methyl-2-(2-methyl-1-propen-1-yl)tetrahydro-2H-pyranIUPAC Name:	4-Methyl-2-(2-methyl-1-propen-1-yl)tetrahydro-2H-pyranIUPAC Name:	4-Methyl-2-(2-methyl-1-propen-1-yl)tetrahydro-2H-pyran","alkene ether","","","","No issues predicted","","","","","","","","",""
